Beta_1 Parameter MLE,Beta_2 Parameter MLE,Concentration (uM)
0.0061732247854530955,0.006173225353907909,7
0.006035394628382317,0.006050677176734322,7
0.00520466495995759,0.007481574596321707,7
0.006450458474982415,0.006450537169638407,7
0.004900560128545334,0.007754994469796656,7
0.004133454236105561,0.009820543316856343,7
0.0040978235945950455,0.011041557895279582,7
0.006434483192582776,0.006434483472287,7
0.00632904936236752,0.006646242126622801,7
0.004557258837094387,0.00916687745343907,7
0.004502768395192875,0.009708387435324352,7
0.00621029071676925,0.006210291836927741,7
0.0061591230459187496,0.0061591230643565755,7
0.006223209129135097,0.006370770428689528,7
0.0068699340770384115,0.006869935729233557,7
0.005527589933319584,0.00726757985680863,7
0.006066252950783748,0.006066260065738031,7
0.006607795027458921,0.00660779603778174,7
0.005175755695026461,0.008272518056402318,7
0.005096093720882642,0.008395083736495995,7
0.004912669321170175,0.009093708762954397,7
0.005789421527586468,0.00643701124814125,7
0.005242218354021604,0.008244338246404817,7
0.006348927392531571,0.006348927540367321,7
0.006039150610890419,0.006039151180777051,7
0.0043900431401066795,0.010317269045984472,7
0.006209497236941145,0.00620949795343744,7
0.005875899610664534,0.006016890724139727,7
0.0059050887293211505,0.006315398514572611,7
0.006039121008627075,0.006069178890640939,7
0.006337355046652698,0.006722780946814558,7
0.006320664501123956,0.0063541423490184,7
0.004188295357544396,0.010619035067329086,7
0.006511712293946361,0.0065167789601834015,7
0.006390693374843201,0.006390693820687678,7
0.004309177593578154,0.009810483499998295,7
0.004464593100727019,0.009414700050356972,7
0.004974354939433177,0.008937682684649223,7
0.006420102820731923,0.006580167617487578,7
0.006225188352208236,0.00622519044613394,7
0.004795951878030147,0.010053939197492253,7
0.0046430410089437525,0.00930717384887478,7
0.004493841232763146,0.009693547556950555,7
0.006217109103464697,0.006217111892099315,7
0.004354718327483322,0.00962840841268163,7
0.006509257803413978,0.0065092580647524,7
0.00607477759367326,0.006115040855450195,7
0.0056371507576774,0.0061234351782803575,7
0.006361000430824925,0.006361001197965326,7
0.004272560003485297,0.011081324730941828,7
0.004392733657413283,0.00934556837889521,7
0.0048137534353660865,0.008993051295041282,7
0.00603330843040589,0.00610388171217991,7
0.006161280149711904,0.006161280498014532,7
0.005463645855213153,0.00756851205699011,7
0.005264980813011535,0.007895154720073072,7
0.005909020337495343,0.0059090206979626695,7
0.0061921959734195795,0.006192198544684922,7
0.006230769181461017,0.006230769557474902,7
0.006176713083230539,0.006176713553003785,7
0.006319317921284983,0.006319318184671599,7
0.006125866866424343,0.006125870057779701,7
0.004580030410538431,0.008913498273735526,7
0.004359501014177241,0.00873029372285278,7
0.005981618875651844,0.006333649880158331,7
0.005243066926836645,0.008071211055095489,7
0.006346543476179594,0.0063506658813146785,7
0.004533888771648111,0.008369791431143081,7
0.006135810613921313,0.006135811418954372,7
0.006299337355159373,0.006299343407121849,7
0.004571766405792862,0.00893479894216942,7
0.004431386637223156,0.009554874749761934,7
0.0061652533559433675,0.006195700035107997,7
0.005863640862373524,0.0064447858449645,7
0.0044367898398689435,0.008760600758727938,7
0.004970977792505779,0.008884575557203102,7
0.005110640241591757,0.006860697191477059,7
0.006468583296244122,0.006468583523978325,7
0.006339178426208052,0.006349899361482109,7
0.005197427460454989,0.007254161012896661,7
0.0045783937907719,0.008299908577723069,7
0.006154221578552318,0.006154221662334531,7
0.004613377471514102,0.008369120101758368,7
0.006518022801364212,0.006518023024956686,7
0.004415658596062807,0.010345814077963214,7
0.006390257365550389,0.006390258197411091,7
0.006451796523514256,0.006451796648915399,7
0.004404405054633714,0.009399647954257788,7
0.0060766784984127905,0.006486211353480403,7
0.005345125599804279,0.0072428080615288045,7
0.0045227630550737676,0.008734958890289532,7
0.006192802388106676,0.006192802567678063,7
0.006228417236831428,0.006474984140450682,7
0.0059241969698416025,0.005924384574903109,7
0.006635834282767018,0.00663583446681362,7
0.0061597585122747855,0.006159761757178326,7
0.006158745089095525,0.006158745671941682,7
0.006127548130853477,0.006128619760642682,7
0.004415393198920044,0.008862274610946078,7
0.0063929898915364965,0.006392994016450361,7
0.006165593681622152,0.006165597945009657,7
0.006199772927741645,0.00619977320501551,7
0.006120185004837696,0.006120189167473875,7
0.004757198910873261,0.007981277903963835,7
0.006078814480123714,0.006270172846699958,7
0.006357948677876049,0.006362542765732153,7
0.006240802336683997,0.006241932247976851,7
0.004948750901027483,0.007604482392191995,7
0.004252983421885927,0.011425715287413553,7
0.006137476345797322,0.006514795176692392,7
0.0045273823266570755,0.009332993299921594,7
0.006212741441667814,0.00646701961198849,7
0.00435211744271055,0.009774512771880153,7
0.006371756303793503,0.006376912167639832,7
0.004614389066082108,0.008912736569074094,7
0.004764506267130315,0.008267284603466204,7
0.0052671068140212815,0.007365653981373459,7
0.006388868829360472,0.006388869803677689,7
0.0052824456828330845,0.006985623792590659,7
0.005074878526671682,0.008338908834259778,7
0.00595747132189577,0.005957471374923583,7
0.006050737477874584,0.006332966611329967,7
0.0046926211418628115,0.008930714955878629,7
0.0045879091487370524,0.009293019031347955,7
0.006077684702726582,0.006077686962165371,7
0.005593815121468981,0.00679639219050324,7
0.006254049478078656,0.006254050347614938,7
0.00601433668694602,0.006014337050819285,7
0.006374218943720973,0.006374219469908985,7
0.006227462030310311,0.0062502221615596334,7
0.006275110724779273,0.00627511143621134,7
0.004807729585972843,0.009044478183829415,7
0.00455746027097971,0.009513324267819392,7
0.006197040434821852,0.0066319802470965125,7
0.00619665767025502,0.00622203009986862,7
0.00607534098407853,0.006075341485649369,7
0.006081550198506397,0.006133475910080761,7
0.005010396943984279,0.008342318715153256,7
0.0045555648589104105,0.009291540230382873,7
0.006169588817025154,0.006470874805416992,7
0.005440894234601017,0.007887866770581852,7
0.0048657308463643315,0.0102047191691913,7
0.00608839005141626,0.006170273396536289,7
0.006162117914281961,0.006826885479260213,7
0.004763299748570185,0.008261664451311991,7
0.004443336216177314,0.009497460685465671,7
0.0059681187683007005,0.006846087379732883,7
0.005163154229884799,0.0073030504782181475,7
0.004986818505998808,0.00907574106628135,7
0.006140096366396848,0.006140097263053335,7
0.00443600987782027,0.008544558482361905,7
0.004375132150177478,0.009173801291968696,7
0.004336391809524825,0.010088332642455945,7
0.006113217322653479,0.00611321756174662,7
0.00615433147045415,0.006253456502193771,7
0.00440601521541007,0.009175805504455877,7
0.006332247488970664,0.006342158402800205,7
0.006256737539037733,0.006256737748191574,7
0.005947303907091779,0.00624782320182766,7
0.004863515967211265,0.009274600282182341,7
0.006399511477867666,0.006399511587942371,7
0.004353898180984899,0.008305289731097246,7
0.004297456225143381,0.010468024579168459,7
0.006294965609811942,0.0062949675976430915,7
0.006126017172872095,0.006126017501010694,7
0.004680092753029524,0.0077077766056229844,7
0.004774321865107747,0.008826426159230407,7
0.005833501951919013,0.00599774935487876,7
0.006213360868204311,0.006213361163448741,7
0.004413075007968999,0.009549967093836143,7
0.005967205413651531,0.006040484290961955,7
0.006143149997983499,0.006143150056518375,7
0.0043219039194872565,0.00925802629009507,7
0.0043200952951090894,0.008820045233008647,7
0.006188942846666034,0.0062018428562632885,7
0.006423263321096754,0.00642326797007564,7
0.0063603729674841965,0.006360375582693293,7
0.0043675266727177964,0.010152636486826336,7
0.006159035702120159,0.006182491591961646,7
0.005837459690374307,0.006187856254464341,7
0.006382046431641763,0.006382046981343516,7
0.0061694077480036035,0.006637263715247381,7
0.006322696894681584,0.006322699624438207,7
0.004490057470888239,0.009853818177410397,7
0.006614865134777358,0.006614865950210154,7
0.005801601266416265,0.006106648837838891,7
0.006321255128605244,0.006321255868942005,7
0.0064184579840285225,0.006418458598475985,7
0.006115663469432397,0.006598775958573169,7
0.0052639274514017145,0.007567928253193929,7
0.005089933093108908,0.008257214391695973,7
0.0046727721690762725,0.009290142671625248,7
0.006356032352060381,0.006361536317875342,7
0.006226200953450469,0.006563616193783806,7
0.004474295487654302,0.01074726432679642,7
0.005668605972380238,0.00666338417726853,7
0.004293480929326186,0.010021930697824488,7
0.005365742451235479,0.006804305770348764,7
0.00529864149972798,0.00805133623862361,7
0.006487056347463409,0.006487840340353931,7
0.006134502468430203,0.006134582154165808,7
0.00638142818277802,0.0063814282759208025,7
0.0043988837357750886,0.010005398410281724,7
0.0048043957818445756,0.008823138159313414,7
0.006264755437042022,0.006264755625934711,7
0.0063120841822936,0.006517372043927425,7
0.005252358945239701,0.007749283855396012,7
0.006010507852113537,0.006020117672332997,7
0.006379073236113682,0.006379073253536472,7
0.006095472893424447,0.006122999670914913,7
0.004293518639182406,0.00963032747588535,7
0.006246360437503313,0.006247598112090661,7
0.00644633703603035,0.006446338118613999,7
0.004105357916022158,0.010343635056227023,7
0.006011325650238389,0.006011326117777563,7
0.004964179588847372,0.00866818922605711,7
0.005339392295372286,0.007474078385088632,7
0.006300134706276029,0.006300134892107276,7
0.005837308012373676,0.005916383246021822,7
0.006228063632753029,0.006228064943572293,7
0.004575846364570714,0.0084042290497039,7
0.004518530271735322,0.008859853684203523,7
0.006144341957067973,0.006144342829213885,7
0.004515460890567579,0.010115780067739213,7
0.005763029383795372,0.005764010218138231,7
0.005492782296221816,0.007091106593987375,7
0.004540195818931962,0.009245887267249838,7
0.004573472706095719,0.009089637436178782,7
0.006092403087911602,0.006092403764809784,7
0.00587566803702938,0.005886235971903384,7
0.006439065670656905,0.006439065800177696,7
0.004535722991247117,0.009482876073900259,7
0.006499140014774386,0.006499142238760504,7
0.005804213956387983,0.006806409803877235,7
0.00508903242561747,0.007824813935230076,7
0.005969247307461523,0.005969248125366542,7
0.00439413739703809,0.00954532073946852,7
0.005953795932707643,0.006698502824882498,7
0.006132797996827527,0.006132799623561872,7
0.005262563305151181,0.006342177789877813,7
0.00572939631521648,0.006293523894025113,7
0.005732582491034154,0.006979790635774659,7
0.006088063097789571,0.006088064552962581,7
0.006343754232829717,0.006372007458549182,7
0.006116136795180329,0.006116137423307719,7
0.006208028426536377,0.006343118648782718,7
0.0060100774813794024,0.00613959267058842,7
0.006040934449392727,0.006046742925819266,7
0.004686509951730695,0.007472403698030878,7
0.004929099521358353,0.00830254395087163,7
0.004776196184303992,0.009369013093003703,7
0.004445921120852865,0.00830735725136809,7
0.004695761280689736,0.008307683346362612,7
0.00528562488126055,0.0081577360020129,7
0.004649635811538032,0.009103593384657393,7
0.004505664674718805,0.008803042029720577,7
0.00613758706369901,0.006137587828529026,7
0.0061737459436802325,0.006173746604009169,7
0.006294478119055683,0.006304393259361395,7
0.0048359842236754685,0.007586897878483137,7
0.004223739980459888,0.009698906480328843,7
0.004497718177872222,0.008929892346869809,7
0.005894931403809364,0.006293692122112566,7
0.006152915597683385,0.006152916251314635,7
0.006265123164626958,0.006265124763511128,7
0.006254896288788149,0.0062994419554654665,7
0.006203366204664654,0.006206940241601037,7
0.005170641212230894,0.007282004501175356,7
0.0063266809036073655,0.0063266819911485875,7
0.006191570749910223,0.006191572268091125,7
0.006133667515661888,0.006133669775069041,7
0.004753978332868354,0.008713185125458059,7
0.004451492195101154,0.009702743814181517,7
0.005974911163858097,0.005987874544056162,7
0.00630134427311497,0.006301345281947103,7
0.0059465811981338,0.005946581444875179,7
0.0062743840133861134,0.006274388075099941,7
0.004738475432001124,0.007541607418407582,7
0.004768936131470148,0.009392007455974377,7
0.004990335143926158,0.008666763192224685,7
0.0040693478564278115,0.009396334430415171,7
0.006420595977365952,0.006420597126533494,7
0.006127084489378757,0.006189774126321543,7
0.006422417188730486,0.00673936838808777,7
0.0063158247784213676,0.006315825111735461,7
0.006328233814243637,0.006328237521684173,7
0.006343138005850517,0.0063431380924793,7
0.004319052267630696,0.009112848774178606,7
0.004400494158553898,0.009812168919521344,7
0.005692558712494332,0.007246181441051336,7
0.006135720836010503,0.006149132786836202,7
0.006333904075956483,0.00633390433030218,7
0.004995985582180569,0.00768844398303754,7
0.006443979519011899,0.006443979784447913,7
0.004286057331395836,0.008727393470252365,7
0.006264641268885203,0.006264643925802014,7
0.0054087158424276005,0.006956206170269226,7
0.006111213722553694,0.006111216466566029,7
0.006524490391855421,0.006524493551727326,7
0.006397859059602173,0.006397859549576879,7
0.0049825696980225105,0.007505028617254623,7
0.0053205592322267846,0.007602038505821241,7
0.0061119782572623006,0.006254977168086308,7
0.004427660928190557,0.010391663722546225,7
0.006295295138797764,0.006295295193083589,7
0.00608643747818657,0.006086437639420673,7
0.0041413958849569905,0.01015148146279576,7
0.005095953866578707,0.007683821335005895,7
0.006225095748915447,0.0063774100755595985,7
0.006007980990860771,0.006431088960339908,7
0.0058294509421284646,0.006504415665693047,7
0.006140588546090237,0.006140590097001661,7
0.005364236783453554,0.007161739113844172,7
0.005345177974902399,0.007990220575414122,7
0.005637359922770428,0.00646302083741365,7
0.0040123968222590825,0.012191222715670032,7
0.006305250002105786,0.006305253274259676,7
0.004353881848892074,0.009549139802918135,7
0.006300060272273383,0.006300060552433862,7
0.0060376204047296895,0.006037620960357301,7
0.005589666787093032,0.006448553809925165,7
0.004455633192194117,0.008182732400737486,7
0.006294781024742094,0.006294781859030352,7
0.0062648603888589855,0.006264860635716939,7
0.005260740020960057,0.007545799323157748,7
0.00645453623173361,0.0064545372154505,7
0.0048237418107734045,0.00853726396444817,7
0.004891867901280749,0.008341520214837684,7
0.0060274551835330864,0.0060441491230626395,7
0.006084820806344132,0.006164048369095211,7
0.006292604096736953,0.006292604933942601,7
0.006211711475673614,0.006211715937800457,7
0.004297918359484389,0.010337898484214085,7
0.004553003468982317,0.00944794488252138,7
0.00584938837679769,0.0058493946821435985,7
0.006305133219681779,0.006478170667525116,7
0.004515458928567275,0.008618267524129464,7
0.006103002420733458,0.006463550896923637,7
